order placement_time ready_time pickup_time dropoff_time courier
o842 549 565 567.0 576.0 c204
o843 180 189 193.0 201.0 c110
o844 468 493 505.0 521.0 c203
o845 623 638 643.0 665.0 c293
o846 312 341 347.0 365.0 c148
o847 327 329 342.0 351.0 c198
o848 471 483 489.0 501.0 c352
o849 459 486 492.0 498.0 c220
o85 635 656 661.0 670.0 c245
o850 447 482 484.0 491.0 c287
o851 494 501 535.0 545.0 c269
o852 403 433 434.0 449.0 c248
o853 406 424 431.0 441.0 c291
o854 437 451 459.0 479.0 c178
o855 555 557 572.0 594.0 c278
o856 322 329 333.0 344.0 c190
o857 422 440 444.0 464.0 c246
o858 440 442 457.0 470.0 c222
o859 121 125 144.0 154.0 c15
o86 580 608 610.0 620.0 c241
o860 322 339 339.0 348.0 c213
o861 325 339 344.0 355.0 c181
o862 217 241 248.0 258.0 c176
o863 232 237 248.0 260.0 c118
o864 683 689 692.0 710.0 c350
o865 136 153 153 158.0 c113
o866 163 209 211.0 221.0 c84
o867 536 541 549.0 556.0 c309
o869 292 315 317.0 325.0 c159
o87 262 291 308.0 320.0 c178
o870 77 82 89.0 99.0 c26
o871 446 471 483.0 488.0 c261
o872 600 610 615.0 625.0 c378
o873 350 375 376.0 388.0 c200
o874 183 189 202.0 213.0 c42
o875 260 285 301.0 321.0 c158
o876 380 395 400.0 409.0 c249
o877 289 293 311.0 322.0 c192
o878 235 253 266.0 288.0 c178
o879 494 507 513.0 521.0 c234
o88 567 572 594.0 607.0 c281
o880 471 480 488.0 502.0 c343
o881 729 759 764.0 781.0 c390
o882 588 600 602.0 619.0 c266
o883 671 684 686.0 692.0 c371
o884 417 425 436.0 449.0 c222
o885 464 474 474 483.0 c251
o886 430 450 451.0 464.0 c271
o887 379 398 409.0 420.0 c164
o888 532 550 551.0 557.0 c201
o889 497 502 539.0 559.0 c214
o89 368 383 391.0 404.0 c198
o890 36 64 66.0 85.0 c80
o891 205 215 219.0 232.0 c123
o892 152 167 167.0 177.0 c91
o893 318 335 339.0 348.0 c152
o894 674 689 692.0 698.0 c376
o895 176 186 190.0 198.0 c7
o896 188 189 200.0 207.0 c104
o897 545 587 587.0 593.0 c331
o898 461 464 480.0 488.0 c320
o899 158 171 176.0 193.0 c18
o9 310 324 325.0 333.0 c176
o90 744 757 766.0 781.0 c367
o900 531 540 551.0 559.0 c336
o901 324 326 341.0 354.0 c140
o902 433 450 451.0 468.0 c185
o903 393 414 416.0 430.0 c162
o904 558 575 575.0 583.0 c309
o905 412 432 435.0 448.0 c235
o906 528 565 569.0 582.0 c246
o907 736 764 775.0 785.0 c376
o908 473 480 491.0 507.0 c357
o909 239 241 265.0 275.0 c175
o91 230 239 253.0 265.0 c109
o910 719 749 755.0 765.0 c402
o911 258 274 289.0 301.0 c160
o912 202 216 224.0 246.0 c116
o913 251 273 305.0 329.0 c197
o914 599 609 611.0 626.0 c336
o915 331 356 363.0 370.0 c165
o916 300 301 318.0 332.0 c205
o917 534 551 557.0 565.0 c303
o918 544 564 569.0 578.0 c325
o919 195 201 208.0 224.0 c37
o920 260 262 283.0 301.0 c136
o921 657 666 672.0 679.0 c342
o922 194 209 218.0 232.0 c93
o923 318 325 335.0 342.0 c158
o924 496 546 551.0 558.0 c251
o925 583 598 598.0 606.0 c239
o926 551 631 634.0 643.0 c310
o927 357 359 370.0 386.0 c168
o928 95 107 112.0 130.0 c56
o929 490 511 518.0 523.0 c279
o93 490 506 517.0 530.0 c341
o930 366 370 393.0 405.0 c205
o931 447 457 458.0 465.0 c156
o932 153 164 165.0 171.0 c128
o933 152 174 178.0 191.0 c11
o934 70 90 91.0 99.0 c58
o935 75 82 90.0 116.0 c95
o936 666 678 679.0 686.0 c337
o937 704 706 713.0 721.0 c368
o938 96 103 111.0 131.0 c24
o939 39 46 54.0 70.0 c19
o94 597 613 616.0 622.0 c277
o940 479 499 507.0 516.0 c304
o941 33 57 98.0 118.0 c1
o942 30 46 50.0 78.0 c15
o943 42 71 74.0 91.0 c52
o944 205 228 229.0 238.0 c56
o945 69 70 77.0 90.0 c38
o946 580 605 605 611.0 c254
o947 429 451 457.0 468.0 c155
o948 198 205 217.0 223.0 c97
o949 521 533 546.0 559.0 c224
o95 406 426 431.0 439.0 c276
o950 282 332 340.0 356.0 c139
o951 660 740 740 748.0 c393
o952 143 169 169 187.0 c2
o953 427 481 487.0 499.0 c345
o954 19 38 49.0 62.0 c12
o955 526 552 560.0 576.0 c238
o956 435 440 448.0 455.0 c241
o957 226 232 246.0 261.0 c113
o958 457 488 500.0 509.0 c229
o959 501 521 532.0 542.0 c222
o96 367 380 385.0 407.0 c152
o960 387 416 430.0 437.0 c217
o961 305 346 350.0 362.0 c191
o962 117 125 125.0 140.0 c113
o963 553 574 578.0 602.0 c353
o964 529 549 554.0 564.0 c324
o965 106 112 121.0 132.0 c91
o966 611 640 645.0 656.0 c257
o967 516 528 534.0 543.0 c217
o968 607 630 636.0 646.0 c336
o969 367 382 391.0 403.0 c211
o97 72 75 87.0 95.0 c79
o970 591 597 605.0 612.0 c337
o971 607 632 638.0 651.0 c311
o972 324 326 330.0 339.0 c170
o973 501 516 521.0 530.0 c326
o974 721 756 760.0 766.0 c381
o975 171 200 200.0 212.0 c121
o976 133 155 155 163.0 c57
o977 521 532 540.0 549.0 c303
o978 295 304 316.0 322.0 c168
o979 355 397 397 411.0 c251
o98 397 404 416.0 423.0 c160
o980 192 192 205.0 216.0 c116
o981 496 526 535.0 543.0 c262
o982 292 301 303.0 318.0 c140
o983 278 311 315.0 322.0 c174
o984 615 621 629.0 640.0 c361
o985 365 370 377.0 388.0 c141
o986 348 363 366.0 387.0 c238
o987 75 100 100.0 119.0 c5
o988 548 582 587.0 598.0 c348
o989 387 394 398.0 411.0 c157
o99 481 492 506.0 519.0 c275
o991 225 247 263.0 273.0 c170
o992 466 471 484.0 499.0 c284
o993 622 624 632.0 639.0 c327
o994 75 92 96.0 105.0 c38
o995 113 118 120.0 129.0 c49
o996 226 234 243.0 255.0 c135
o997 309 351 354.0 368.0 c142
o998 537 547 552.0 561.0 c299
o999 518 533 540.0 553.0 c357
